 gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, eye_0_distace, eye_1_distace, eye_lmk_Z_11, eye_lmk_Z_17, eye_lmk_Z_39, eye_lmk_Z_45, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, X_0, X_4, X_8, X_12, X_16, Y_0, Y_4, Y_8, Y_12, Y_16, Z_0, Z_4, Z_8, Z_12, Z_16, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, U10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
0.7710220195494754,0.3265287292690241,0.500610385951724,0.6675183137387971,0.21792660830841087,0.43956661316211915,0.7291666666666664,0.2857142857142866,0.7692307692307625,0.7500000000000119,0.1732522796352564,0.17220543806646307,0.27109974424552474,0.26598465473145744,0.8027210884353738,0.2499999999999984,0.4606741573033745,0.4716981132075474,0.2658227848101265,0.8505747126436782,0.808695652173913,0.7127659574468086,0.68503937007874,0.7307692307692312,0.8971962616822435,0.21428571428571427,0.4141414141414133,0.3999999999999979,0.7264150943396219,0.7768595041322323,0.494845360824747,0.39603960396039517,0.4462809917355345,0.5826771653543268,0.7050359712230276,0.1276595744680851,0.0,0.6333333333333333,0.21739130434782608,,0.0,0.13636363636363635,,0.3,0.4408602150537634,0.2972972972972973,0.22641509433962262,0.0,0.2549019607843137,0.0,0.0,0.013274336283185842,,0.0,0.0,1.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
0.7709797960605483,0.3807118307844899,0.4608883463235942,0.7526896744446,0.2250867733414829,0.3605939004815434,0.7708333333333336,0.3333333333333342,0.7692307692307625,0.75,0.23100303951367865,0.22960725075528754,0.3043478260869572,0.29923273657289,0.8095238095238093,0.27272727272727626,0.5168539325842736,0.4528301886792455,0.2784810126582278,0.8390804597701151,0.8,0.7553191489361702,0.7007874015748032,0.7980769230769237,0.7476635514018677,0.18571428571428328,0.43434343434343525,0.4727272727272717,0.7358490566037724,0.7024793388429755,0.5257731958762886,0.4554455445544567,0.43801652892561527,0.6377952755905507,0.6115107913669074,0.04255319148936171,0.0,0.4555555555555555,0.07608695652173914,,0.0,0.045454545454545456,,0.5,0.6344086021505375,0.10810810810810811,0.27358490566037735,0.0,0.0784313725490196,0.009174311926605503,0.06060606060606061,0.0752212389380531,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
0.7864547047522537,0.40126404170414887,0.4417316179922866,0.7605740633545579,0.2421358248379144,0.34325842696629527,0.7916666666666664,0.3333333333333342,0.8461538461538454,0.8333333333333294,0.24012158054711194,0.2386706948640475,0.3375959079283897,0.33248081841432253,0.8231292517006802,0.29545454545454763,0.5056179775280912,0.4716981132075474,0.2658227848101265,0.8275862068965518,0.7913043478260869,0.7659574468085106,0.7086614173228348,0.8269230769230773,0.7383177570093448,0.19999999999999676,0.44444444444444475,0.5090909090909111,0.7358490566037724,0.7024793388429755,0.5154639175257708,0.44554455445544455,0.42975206611570543,0.645669291338584,0.589928057553961,0.0,0.0,0.3333333333333333,0.0,,0.02531645569620253,0.0,,0.39999999999999997,0.6451612903225806,0.0,0.24528301886792453,0.0,0.0,0.045871559633027525,0.0909090909090909,0.11504424778761063,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
0.8034074355563999,0.45823818420870516,0.3961874354399483,0.7950458092975908,0.29365408544172533,0.2820224719101106,0.8124999999999998,0.4047619047619057,0.7692307692307625,0.75,0.2188449848024297,0.2175226586102697,0.31713554987212345,0.31202046035805625,0.8231292517006802,0.27272727272727626,0.3820224719101108,0.5283018867924532,0.24050632911392394,0.8390804597701151,0.8,0.7659574468085106,0.7086614173228348,0.8173076923076918,0.7476635514018677,0.15714285714285633,0.42424242424242287,0.49090909090908885,0.7169811320754715,0.6942148760330586,0.41237113402061665,0.3366336633663336,0.3636363636363611,0.59055118110236,0.54676258992806,0.14893617021276598,0.0,0.3222222222222222,0.0,,0.05063291139240506,0.0,,0.09999999999999999,0.5806451612903226,0.24324324324324323,0.09433962264150944,0.0,0.0,0.06422018348623854,0.15151515151515152,0.11946902654867259,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
0.8104798699516541,0.4805434456669663,0.37843929007417615,0.802471107207729,0.3232552555174745,0.2577046548956604,0.8333333333333331,0.4285714285714289,0.7692307692307625,0.75,0.22796352583586643,0.22960725075528754,0.33248081841432203,0.3299232736572887,0.8299319727891157,0.36363636363636187,0.4382022471910098,0.547169811320755,0.22784810126582303,0.8160919540229886,0.7826086956521738,0.7659574468085106,0.7322834645669292,0.8461538461538468,0.7476635514018677,0.22857142857142776,0.4646464646464638,0.5636363636363626,0.7264150943396219,0.7272727272727262,0.48453608247422925,0.41584158415840816,0.4214876033057862,0.6377952755905507,0.5971223021582792,0.14893617021276598,0.0,0.34444444444444444,0.0,,0.05063291139240506,0.0,,0.0,0.43010752688172044,0.24324324324324323,0.1320754716981132,0.0,0.0,0.045871559633027525,0.3636363636363636,0.14601769911504428,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
0.8339772415394685,0.5310820473784972,0.3365574232322238,0.8021717000339328,0.360977100569757,0.23531300160513752,0.8333333333333331,0.4761904761904765,0.7692307692307625,0.8333333333333294,0.20060790273556314,0.2024169184290008,0.3248081841432235,0.3196930946291563,0.8367346938775506,0.40909090909091117,0.4719101123595441,0.6037735849056601,0.2151898734177214,0.8160919540229886,0.7913043478260869,0.7872340425531916,0.7401574803149608,0.8461538461538468,0.7476635514018677,0.21428571428571427,0.49494949494949525,0.6545454545454535,0.7547169811320759,0.7190082644628093,0.4742268041237115,0.4257425742574203,0.4628099173553729,0.6614173228346415,0.589928057553961,0.14893617021276598,0.0,0.4333333333333334,0.0,,0.02531645569620253,0.0,,0.0,0.47311827956989244,0.24324324324324323,0.16037735849056603,0.0,0.0,0.027522935779816512,0.45454545454545453,0.13274336283185842,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
0.7950471847488757,0.5277604779369359,0.34914076439102554,0.7708537096548835,0.3680936060599444,0.25786516853932473,0.8124999999999998,0.4761904761904765,0.7692307692307625,0.75,0.1975683890577509,0.1993957703927498,0.3094629156010234,0.30690537084399006,0.8231292517006802,0.40909090909091117,0.4382022471910098,0.5849056603773588,0.24050632911392394,0.8390804597701151,0.8,0.7659574468085106,0.7165354330708665,0.8461538461538468,0.7570093457943932,0.22857142857142776,0.4545454545454543,0.6181818181818192,0.7547169811320759,0.7272727272727262,0.4536082474226759,0.41584158415840816,0.42975206611570543,0.645669291338584,0.5611510791366965,0.10638297872340427,0.0,0.4555555555555555,0.0,,0.0,0.0,,0.0,0.4946236559139785,0.0,0.16981132075471697,0.0,0.0,0.03669724770642201,0.3484848484848485,0.10619469026548674,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
0.8231046931407943,0.547182432588286,0.3281998309700285,0.7965628056448237,0.3907965683599294,0.22239165329052465,0.8333333333333331,0.5000000000000003,0.7692307692307625,0.75,0.15805471124619863,0.16012084592144868,0.27365728900255853,0.2685421994884913,0.8299319727891157,0.43181818181818254,0.4606741573033745,0.6415094339622645,0.2151898734177214,0.8390804597701151,0.8,0.7553191489361702,0.7165354330708665,0.8365384615384613,0.7757009345794388,0.19999999999999676,0.44444444444444475,0.6363636363636364,0.7735849056603767,0.7355371900826454,0.4432989690721699,0.4257425742574203,0.47933884297520196,0.6850393700787413,0.6115107913669074,0.14893617021276598,0.0,0.47777777777777775,0.043478260869565216,,0.0,0.0,,0.0,0.48387096774193544,0.10810810810810811,0.16981132075471697,0.0,0.0,0.06422018348623854,0.24242424242424243,0.06194690265486727,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
0.7826545907488335,0.505201485479667,0.36839139825335077,0.7666021277869817,0.3456307712458248,0.2750401284109174,0.7916666666666664,0.4523809523809533,0.7692307692307625,0.8333333333333413,0.1914893617021264,0.19335347432024086,0.2941176470588234,0.29156010230178997,0.8231292517006802,0.454545454545454,0.4606741573033745,0.5849056603773588,0.2531645569620252,0.8505747126436782,0.808695652173913,0.7553191489361702,0.7165354330708665,0.8269230769230773,0.7570093457943932,0.22857142857142776,0.4545454545454543,0.6727272727272706,0.7641509433962262,0.7520661157024793,0.46391752577319373,0.4257425742574203,0.4545454545454537,0.6299212598425175,0.5611510791366965,0.21276595744680854,0.0,0.4666666666666666,0.043478260869565216,,0.03797468354430379,0.0,,0.0,0.4086021505376344,0.10810810810810811,0.1981132075471698,0.0196078431372549,0.0,0.055045871559633024,0.0909090909090909,0.026548672566371685,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
0.7941604914814112,0.5624293589832304,0.325194853976891,0.7822311822591264,0.40444017551136224,0.22656500802568127,0.8124999999999998,0.5238095238095248,0.7692307692307625,0.7500000000000119,0.18844984802431416,0.1903323262839864,0.2890025575447572,0.2864450127877237,0.8231292517006802,0.454545454545454,0.44943820224719216,0.6603773584905659,0.22784810126582303,0.8505747126436782,0.808695652173913,0.7553191489361702,0.7086614173228348,0.8173076923076918,0.766355140186916,0.21428571428571427,0.44444444444444475,0.6727272727272706,0.7735849056603767,0.7520661157024793,0.43298969072165217,0.41584158415840816,0.47107438016529213,0.6535433070866172,0.5827338129496429,0.10638297872340427,0.0,0.44444444444444453,0.043478260869565216,,0.08860759493670886,0.0,,0.0,0.4408602150537634,0.10810810810810811,0.2830188679245283,0.11764705882352941,0.0196078431372549,0.045871559633027525,0.12121212121212122,0.01769911504424779,,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,0.0,,,0.0
