 gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, eye_0_distace, eye_1_distace, eye_lmk_Z_11, eye_lmk_Z_17, eye_lmk_Z_39, eye_lmk_Z_45, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, X_0, X_4, X_8, X_12, X_16, Y_0, Y_4, Y_8, Y_12, Y_16, Z_0, Z_4, Z_8, Z_12, Z_16, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, U10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
0.767655435306489,0.3495267011966424,0.5454545454545554,0.7574487110271292,0.21156258399784927,0.4058230169646895,0.7563025210084032,0.3098591549295777,0.5555555555555599,0.6428571428571443,0.2707838479809969,0.2646370023419207,0.33333333333333404,0.3254972875226036,0.7074626865671642,0.31730769230769323,0.5300546448087408,0.37735849056603793,0.27397260273972596,0.6962962962962963,0.6942446043165468,0.638888888888889,0.7076923076923075,0.6811594202898552,0.6777108433734942,0.38223938223938236,0.40476190476190477,0.3650793650793648,0.5698324022346376,0.7403508771929822,0.4386792452830158,0.4541832669322717,0.42941176470587966,0.5219298245614036,0.6000000000000015,0.0,0.0,0.5421686746987953,0.0,,0.0,0.0,,0.5757575757575757,0.0,0.0,0.0,0.2692307692307693,0.5217391304347826,0.3649289099526067,0.0,0.0,,0.0,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.7725277132716997,0.39177325621333486,0.5041142781910392,0.8105935348899986,0.21241376220768735,0.3555708390646491,0.7899159663865546,0.3380281690140848,0.555555555555552,0.6428571428571341,0.28978622327791065,0.2833723653395777,0.33514492753623193,0.32730560578661844,0.7164179104477614,0.33653846153846134,0.5956284153005467,0.40566037735849075,0.2420091324200913,0.7148148148148148,0.7050359712230216,0.6458333333333334,0.6923076923076923,0.6908212560386476,0.6475903614457833,0.3474903474903474,0.36666666666666614,0.412698412698412,0.6145251396648043,0.7438596491228067,0.4764150943396227,0.494023904382471,0.5058823529411711,0.6140350877192995,0.6305084745762719,0.0,0.0,0.45783132530120485,0.0,,0.0,0.0,,0.5,0.0,0.0,0.0,0.5192307692307693,0.30434782608695654,0.29383886255924174,0.0,0.026086956521739132,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.7872759935153134,0.3867311470454893,0.5077348429991437,0.8332180456201919,0.20308440103933326,0.3430994956442025,0.8067226890756303,0.3380281690140848,0.5555555555555599,0.6428571428571341,0.2470308788598568,0.2412177985948481,0.2934782608695651,0.2857142857142856,0.7223880597014926,0.2980769230769251,0.5136612021857924,0.40566037735849075,0.2237442922374429,0.7185185185185184,0.7050359712230216,0.6458333333333334,0.7076923076923075,0.6956521739130435,0.6536144578313252,0.3166023166023161,0.3238095238095243,0.3730158730158723,0.6312849162011177,0.7543859649122807,0.40094339622641423,0.4262948207171303,0.41764705882352404,0.5789473684210558,0.6067796610169484,0.0,0.0,0.4216867469879518,0.0,,0.0,0.0,,0.45454545454545453,0.0,0.0,0.0,0.5576923076923076,0.30434782608695654,0.22274881516587677,0.0,0.026086956521739132,,0.0,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.8060027165578583,0.37913363650102394,0.5137910604963448,0.8538264273181267,0.19565899112982696,0.33117835855112415,0.8235294117647058,0.32394366197183083,0.5555555555555599,0.6428571428571341,0.2517814726840859,0.24590163934426368,0.3152173913043485,0.30741410488245896,0.7313432835820897,0.2980769230769251,0.5136612021857924,0.38679245283018887,0.20091324200913238,0.7222222222222222,0.7086330935251798,0.6458333333333334,0.717948717948718,0.7053140096618359,0.6536144578313252,0.3204633204633197,0.3190476190476185,0.38095238095237977,0.6480446927374296,0.7578947368421051,0.3915094339622612,0.4143426294820723,0.4117647058823529,0.5921052631578959,0.6169491525423744,0.0,0.0,0.3493975903614458,0.0,,0.0,0.0,,0.5151515151515151,0.0,0.0,0.0,0.5576923076923076,0.30434782608695654,0.2085308056872038,0.0,0.0,,0.0,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.811418306094729,0.4275351367689289,0.46725034559936535,0.8660750438655689,0.2297845175163514,0.291196698762032,0.8403361344537815,0.36619718309859145,0.5555555555555599,0.5714285714285671,0.28028503562945245,0.2740046838407492,0.33333333333333404,0.3254972875226036,0.7402985074626867,0.27884615384615424,0.44262295081966824,0.40566037735849075,0.19634703196347028,0.7185185185185184,0.7122302158273381,0.6527777777777778,0.7384615384615384,0.7294685990338166,0.6506024096385543,0.2972972972972968,0.304761904761905,0.38095238095237977,0.6201117318435749,0.7438596491228067,0.33018867924528233,0.3665338645418313,0.3352941176470548,0.5482456140350888,0.5661016949152557,0.0,0.0,0.4216867469879518,0.0,,0.0,0.0,,0.5757575757575757,0.0,0.0,0.008547008547008548,0.4615384615384615,0.17391304347826086,0.24170616113744078,0.0,0.0,,0.0,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.7932173684441133,0.4495583002459233,0.44763346718452035,0.872292144688892,0.24028984857987612,0.2768913342503461,0.8319327731092436,0.3943661971830985,0.5555555555555599,0.6428571428571341,0.2517814726840859,0.24590163934426368,0.30434782608695676,0.29656419529837275,0.7402985074626867,0.22115384615384712,0.3169398907103808,0.40566037735849075,0.20547945205479448,0.7148148148148148,0.7122302158273381,0.6666666666666666,0.7589743589743588,0.7487922705314014,0.6325301204819279,0.26640926640926654,0.30000000000000054,0.3571428571428573,0.5810055865921789,0.7192982456140351,0.26886792452830344,0.3027888446215114,0.20588235294117646,0.4605263157894746,0.47118644067796533,0.0,0.0,0.48192771084337355,0.0,,0.0,0.0,,0.6060606060606061,0.0,0.0,0.008547008547008548,0.4807692307692307,0.0,0.3080568720379147,0.0,0.0,,0.0,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.823502607019235,0.4294585571599328,0.4648146929102835,0.8951022405182888,0.21845040766956364,0.2757450710683171,0.8571428571428571,0.36619718309859145,0.5000000000000079,0.5714285714285671,0.25890736342042686,0.25526932084309223,0.3260869565217392,0.3182640144665461,0.7492537313432838,0.25000000000000205,0.36612021857923216,0.3962264150943398,0.18264840182648398,0.7185185185185184,0.7158273381294963,0.6736111111111112,0.764102564102564,0.7439613526570048,0.6415662650602406,0.27413127413127386,0.30952380952380953,0.3730158730158723,0.603351955307263,0.7333333333333335,0.2877358490566042,0.3147410358565739,0.25882352941176334,0.5043859649122817,0.5254237288135594,0.0,0.0,0.530120481927711,0.0,,0.0,0.0,,0.6212121212121211,0.0,0.0,0.02564102564102564,0.6346153846153846,0.0,0.29857819905213273,0.0,0.0,,0.0,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.8418788064671603,0.4444749749268415,0.44993746297149995,0.9106070319881227,0.21794642057163316,0.26299862448417616,0.8739495798319328,0.38028169014084534,0.5,0.6428571428571443,0.28028503562945245,0.2740046838407492,0.3623188405797102,0.35443037974683544,0.7582089552238808,0.22115384615384712,0.37704918032786855,0.4150943396226412,0.1689497716894977,0.7259259259259259,0.7194244604316546,0.6666666666666666,0.7692307692307693,0.7536231884057972,0.6475903614457833,0.25868725868725817,0.2952380952380947,0.3253968253968251,0.5810055865921789,0.7368421052631579,0.2877358490566042,0.33067729083665276,0.2647058823529412,0.530701754385967,0.5355932203389815,0.0,0.0,0.49397590361445787,0.0,,0.0,0.0,,0.6515151515151515,0.0,0.0,0.017094017094017096,0.673076923076923,0.0,0.24644549763033177,0.0,0.0,,0.0,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.8086141173377733,0.40920768818607756,0.48476071358040607,0.9049888648940481,0.18117776184929665,0.2993580926180619,0.8571428571428571,0.3380281690140848,0.5555555555555599,0.6428571428571443,0.26128266033254144,0.2576112412178,0.3188405797101454,0.3110307414104887,0.755223880597015,0.16346153846154002,0.3005464480874324,0.3679245283018865,0.18721461187214614,0.7407407407407407,0.723021582733813,0.6666666666666666,0.7692307692307693,0.7632850241545897,0.6415662650602406,0.2393822393822389,0.2714285714285709,0.24603174603174569,0.5586592178770948,0.7263157894736838,0.2924528301886808,0.30677290836653226,0.1588235294117607,0.4780701754385964,0.48474576271186287,0.0,0.0,0.4457831325301205,0.0,,0.0,0.0,,0.6818181818181818,0.0,0.0,0.017094017094017096,0.5384615384615385,0.0,0.16113744075829387,0.0,0.0,,0.0,,0.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.76668273233142,0.4139200681440368,0.4835099730103322,0.867703131326765,0.1854336528984857,0.32778541953232454,0.8151260504201682,0.3380281690140848,0.5555555555555599,0.6428571428571443,0.2779097387173406,0.2740046838407492,0.3079710144927537,0.3001808318264015,0.755223880597015,0.16346153846154002,0.355191256830602,0.3490566037735851,0.2237442922374429,0.7555555555555555,0.7446043165467625,0.6805555555555556,0.7538461538461536,0.7632850241545897,0.6566265060240961,0.23552123552123524,0.28095238095238123,0.22222222222222096,0.5586592178770948,0.7192982456140351,0.38679245283019,0.3665338645418313,0.21176470588234758,0.5,0.5016949152542357,0.0,0.0,0.38554216867469887,0.0,,0.0,0.0,,0.5757575757575757,0.0,0.0,0.0,0.3269230769230769,0.08695652173913043,0.1137440758293839,0.0,0.0,,0.0,,0.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
