Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y
364.4209899902344,466.7021026611328,464.8424377441406,329.9526672363281,457.0110168457031,468.561767578125,480.112548828125,380.0059814453125,437.759765625,467.5843811035156,353.05419921875,460.86126708984375,372.3054504394531,341.5034484863281,342.5003662109375,338.28326416015625,366.63018798828125,354.749267578125,366.60455322265625,380.8415298461914,236.52772521972656,340.34320068359375,305.69091796875,525.1553344726562,240.23660278320312,417.3482360839844,236.3863525390625,222.20481872558594,359.5944519042969,240.23660278320312,328.79241943359375,336.492919921875,339.34375,390.78424072265625,304.7911376953125,422.3255615234375
364.69287109375,467.10667419433594,465.1822204589844,330.11358642578125,457.45465087890625,469.0311279296875,480.60760498046875,353.26654052734375,363.5886535644531,476.748779296875,340.3486633300781,465.17230224609375,372.56060791015625,341.6900634765625,342.7548828125,339.3523864746094,365.3570556640625,356.8894348144531,366.3274230957031,382.4003372192383,235.4291534423828,340.28936767578125,305.55999755859375,529.3715209960938,239.96002197265625,324.8540954589844,308.5833740234375,220.66592407226562,333.3281555175781,232.2423858642578,328.712890625,336.4305419921875,339.6689453125,391.0614013671875,303.9945373535156,421.910888671875
366.48944091796875,465.18870544433594,462.940185546875,358.9068603515625,459.6850891113281,467.4372253417969,475.1894226074219,455.80902099609375,393.7916259765625,465.75732421875,351.1546936035156,428.6763916015625,369.6768798828125,342.9979248046875,343.5439147949219,340.44720458984375,365.56884765625,356.7969970703125,366.4472961425781,382.8128204345703,235.28671264648438,340.4107360839844,305.5259704589844,530.3389282226562,243.50856018066406,406.30419921875,297.7738037109375,222.9202117919922,359.7911682128906,355.9150695800781,324.9608459472656,343.53387451171875,340.4237976074219,391.614990234375,304.904296875,421.8565368652344
365.9365234375,466.9238586425781,465.1829528808594,449.05523681640625,460.8210144042969,468.6647644042969,474.1849670410156,456.8990783691406,394.14874267578125,466.27447509765625,351.00787353515625,452.9771728515625,370.61737060546875,339.2421875,342.5613098144531,340.4749755859375,364.69989013671875,356.8433532714844,365.9380187988281,368.6772689819336,236.3130645751953,312.79046630859375,312.79046630859375,501.0414733886719,240.0023651123047,406.91595458984375,297.1028747558594,218.6956787109375,359.85321044921875,238.2744140625,328.4780578613281,336.32183837890625,339.7637939453125,392.0921325683594,304.72601318359375,423.0108642578125
366.8600158691406,465.38099670410156,463.00323486328125,359.5806579589844,463.895263671875,467.7587585449219,363.44415283203125,456.16827392578125,394.3521728515625,469.6505432128906,351.8536376953125,429.12371826171875,371.171142578125,340.26312255859375,343.7292175292969,340.61993408203125,365.95037841796875,354.15716552734375,365.8502502441406,384.29077911376953,237.48512268066406,341.7846984863281,314.74017333984375,531.096435546875,341.7846984863281,407.46429443359375,299.2861328125,222.82861328125,361.1022033691406,353.37518310546875,330.1941833496094,337.92120361328125,338.4920349121094,392.08807373046875,303.78485107421875,422.55133056640625
364.8260192871094,467.36053466796875,465.76129150390625,329.20440673828125,459.155029296875,468.95977783203125,364.14324951171875,457.3134765625,365.69512939453125,127.33553314208984,348.6148681640625,430.1387939453125,371.90740966796875,340.8507080078125,343.011962890625,340.97491455078125,365.512451171875,355.8799133300781,365.4451904296875,383.6119613647461,235.69639587402344,341.3049621582031,376.86077880859375,531.5275268554688,341.3049621582031,407.300537109375,301.6962585449219,415.06475830078125,360.71539306640625,352.95123291015625,329.65869140625,337.4228515625,338.23443603515625,391.378173828125,304.89898681640625,423.20977783203125
366.0269775390625,467.6905212402344,465.26104736328125,329.616455078125,460.0330810546875,470.1199951171875,481.82861328125,458.411376953125,364.63616943359375,461.85614013671875,349.13079833984375,431.0911865234375,372.548095703125,341.3250732421875,342.7517395019531,340.6960144042969,365.35162353515625,356.9908447265625,365.6732177734375,369.4510269165039,237.19297790527344,341.691162109375,378.1894836425781,501.7090759277344,240.21636962890625,404.1371765136719,306.84747314453125,220.8332977294922,361.2055358886719,357.30267333984375,329.9825439453125,337.78826904296875,338.8533935546875,392.32342529296875,305.26611328125,421.79180908203125
365.6678466796875,466.5266571044922,464.14508056640625,363.02923583984375,458.3584899902344,468.9082336425781,480.6725769042969,456.6106262207031,394.4007873535156,466.68115234375,351.264892578125,429.69378662109375,370.87213134765625,343.4219970703125,343.6119079589844,340.1840515136719,365.69854736328125,356.45538330078125,365.908203125,370.9101028442383,236.8414764404297,340.2780456542969,309.2859191894531,504.9787292480469,238.32046508789062,405.21051025390625,297.14215087890625,219.84959411621094,359.88525390625,355.9638366699219,328.51373291015625,336.3565979003906,338.3977966308594,391.38592529296875,304.56671142578125,422.25823974609375
366.80096435546875,467.4060363769531,467.4060363769531,359.0621337890625,463.5366516113281,467.4060363769531,362.9315185546875,459.6672058105469,393.886962890625,366.80096435546875,351.3232421875,436.45062255859375,374.539794921875,339.7149658203125,343.58441162109375,339.7149658203125,362.9315185546875,359.0621337890625,368.307373046875,385.7197952270508,240.6162872314453,341.22137451171875,318.00482177734375,530.8233032226562,341.22137451171875,407.00164794921875,298.65771484375,294.78826904296875,360.56854248046875,352.8296813964844,329.61309814453125,337.35198974609375,337.35198974609375,391.52392578125,306.39654541015625,422.4793701171875
367.171142578125,467.20440673828125,467.20440673828125,359.47625732421875,463.35699462890625,467.20440673828125,363.32366943359375,463.35699462890625,394.1031494140625,478.7467041015625,351.7813720703125,436.4249267578125,336.39166259765625,340.23907470703125,344.0865478515625,340.23907470703125,363.32366943359375,359.47625732421875,368.2195129394531,383.6092300415039,237.40675354003906,341.2874755859375,314.3554382324219,529.8117065429688,341.2874755859375,325.8977355957031,298.9656982421875,222.0170135498047,360.524658203125,348.9823303222656,433.6258850097656,337.4400634765625,337.4400634765625,391.3041076660156,306.66058349609375,422.0835876464844
